Date,ABEV3,AGRO3,ALPA4,ALUP11,AMAR3,IBOV,portifolio
2023-11-13T00:00:00.000Z,12.762886047363281,23.8799991607666,9.15999984741211,26.4006290435791,3.3299999237060547,,15.106702804565428
2023-11-14T00:00:00.000Z,13.019474029541016,24.510000228881836,9.430000305175781,26.667394638061523,3.3299999237060547,,15.391373825073243
2023-11-16T00:00:00.000Z,12.99096393585205,24.5,9.789999961853027,27.219322204589844,3.359999895095825,,15.572057199478152
2023-11-17T00:00:00.000Z,12.92444133758545,24.40999984741211,9.449999809265137,27.30245018005371,3.7300000190734863,,15.563378238677979
2023-11-20T00:00:00.000Z,12.92444133758545,24.399999618530273,9.609999656677246,27.090015411376953,3.7899999618530273,,15.562891197204591
2023-11-21T00:00:00.000Z,12.772388458251953,24.010000228881836,9.510000228881836,26.80368995666504,3.619999885559082,,15.34321575164795
2023-11-22T00:00:00.000Z,12.895931243896484,24.15999984741211,9.420000076293945,27.256269454956055,3.6500000953674316,,15.476440143585204
2023-11-23T00:00:00.000Z,12.876925468444824,24.3700008392334,9.149999618530273,27.117721557617188,3.690000057220459,,15.44092950820923
2023-11-24T00:00:00.000Z,12.724872589111328,24.350000381469727,8.9399995803833,26.79445457458496,3.569999933242798,,15.275865411758424
2023-11-27T00:00:00.000Z,12.905434608459473,24.25,9.119999885559082,26.535839080810547,3.6700000762939453,,15.29625473022461
2023-11-28T00:00:00.000Z,12.971957206726074,24.260000228881836,9.369999885559082,26.637435913085938,3.7799999713897705,,15.40387864112854
2023-11-29T00:00:00.000Z,12.63934326171875,24.139999389648438,9.199999809265137,26.4157657623291,3.880000114440918,,15.25502166748047
2023-11-30T00:00:00.000Z,13.009970664978027,24.100000381469727,9.569999694824219,26.62820053100586,3.869999885559082,,15.435634231567384
2023-12-01T00:00:00.000Z,13.380598068237305,24.6200008392334,9.619999885559082,27.228557586669922,4.139999866485596,,15.797831249237063
2023-12-04T00:00:00.000Z,13.361592292785645,24.700000762939453,9.09000015258789,27.173141479492188,3.819999933242798,,15.628946924209597
2023-12-05T00:00:00.000Z,13.532649993896484,24.479999542236328,9.100000381469727,27.431758880615234,3.819999933242798,,15.672881746292116
2023-12-06T00:00:00.000Z,13.295068740844727,24.139999389648438,8.880000114440918,27.237794876098633,3.859999895095825,,15.48257260322571
2023-12-07T00:00:00.000Z,13.380598068237305,24.479999542236328,8.989999771118164,27.228557586669922,3.809999942779541,,15.577830982208253
2023-12-08T00:00:00.000Z,13.599173545837402,24.3700008392334,9.09000015258789,27.006885528564453,3.75,,15.56321201324463
2023-12-11T00:00:00.000Z,13.608675956726074,24.280000686645508,9.010000228881836,26.849870681762695,3.7200000286102295,,15.49370951652527
2023-12-12T00:00:00.000Z,13.523146629333496,24.25,8.9399995803833,27.2655029296875,3.690000057220459,,15.533729839324952
2023-12-13T00:00:00.000Z,13.969799995422363,24.81999969482422,9.239999771118164,27.884334564208984,3.9000000953674316,,15.962826824188234
2023-12-14T00:00:00.000Z,13.779735565185547,25.450000762939453,9.180000305175781,27.62571907043457,3.7100000381469727,,15.949091148376466
2023-12-15T00:00:00.000Z,13.751225471496582,25.979999542236328,8.960000038146973,27.54259490966797,3.609999895095825,,15.968763971328736
2023-12-18T00:00:00.000Z,13.827251434326172,25.899999618530273,9.529999732971191,28.013643264770508,3.4600000381469727,,16.146178817749025
2023-12-19T00:00:00.000Z,13.969799995422363,26.700000762939453,9.4399995803833,28.46622085571289,3.369999885559082,,16.389204216003417
2023-12-20T00:00:00.000Z,13.739999771118164,25.799999237060547,9.34000015258789,28.198368072509766,3.3499999046325684,,16.08567342758179
2023-12-21T00:00:00.000Z,13.699999809265137,25.860000610351562,9.130000114440918,28.08753204345703,3.4700000286102295,,16.049506521224977
2023-12-22T00:00:00.000Z,13.710000038146973,25.860000610351562,9.5,28.235313415527344,3.4000000953674316,,16.141062831878664
2023-12-26T00:00:00.000Z,13.770000457763672,26.25,9.75,28.32767677307129,3.359999895095825,,16.291535425186158
2023-12-27T00:00:00.000Z,13.84000015258789,26.360000610351562,10.119999885559082,28.50316619873047,3.5399999618530273,,16.47263336181641
2023-12-28T00:00:00.000Z,13.729999542236328,26.709999084472656,10.119999885559082,29.103525161743164,3.7200000286102295,,16.676704740524293
2024-01-02T00:00:00.000Z,13.710000038146973,26.040000915527344,9.3100004196167,28.124479293823242,3.4800000190734863,,16.132896137237548
2024-01-03T00:00:00.000Z,13.600000381469727,25.860000610351562,9.59000015258789,28.244550704956055,3.2899999618530273,,16.116910362243654
2024-01-04T00:00:00.000Z,13.649999618530273,25.600000381469727,8.970000267028809,28.10600471496582,3.119999885559082,,15.889200973510743
2024-01-05T00:00:00.000Z,13.600000381469727,25.6200008392334,9.380000114440918,28.235313415527344,3.119999885559082,,15.991062927246094
2024-01-08T00:00:00.000Z,13.710000038146973,25.719999313354492,9.6899995803833,28.216842651367188,3.180000066757202,,16.103368330001835
2024-01-09T00:00:00.000Z,13.619999885559082,25.15999984741211,9.529999732971191,28.420040130615234,3.2300000190734863,,15.992007923126222
2024-01-10T00:00:00.000Z,13.760000228881836,25,9.239999771118164,28.438512802124023,3.0399999618530273,,15.89570255279541
2024-01-11T00:00:00.000Z,13.5600004196167,24.65999984741211,9.050000190734863,28.059823989868164,2.9100000858306885,,15.647964906692508
2024-01-12T00:00:00.000Z,13.59000015258789,24.979999542236328,9.069999694824219,28.069061279296875,2.950000047683716,,15.731812143325808
2024-01-15T00:00:00.000Z,13.59000015258789,24.8700008392334,9.029999732971191,28.10600471496582,2.9100000858306885,,15.701201105117798
2024-01-16T00:00:00.000Z,13.350000381469727,24.920000076293945,8.789999961853027,27.93975257873535,2.8399999141693115,,15.567950582504274
2024-01-17T00:00:00.000Z,13.430000305175781,25.18000030517578,8.539999961853027,27.52412223815918,2.7200000286102295,,15.4788245677948
2024-01-18T00:00:00.000Z,13.34000015258789,24.770000457763672,8.270000457763672,27.330158233642578,2.740000009536743,,15.290031862258912
2024-01-19T00:00:00.000Z,13.350000381469727,24.989999771118164,8.329999923706055,27.1546688079834,2.8299999237060547,,15.33093376159668
2024-01-22T00:00:00.000Z,13.359999656677246,24.690000534057617,8.109999656677246,26.822162628173828,2.819999933242798,,15.160432481765747
2024-01-23T00:00:00.000Z,13.369999885559082,25.34000015258789,8.329999923706055,27.191614151000977,2.759999990463257,,15.398322820663452
2024-01-24T00:00:00.000Z,13.279999732971191,25.270000457763672,8.539999961853027,27.330158233642578,2.7799999713897705,,15.44003167152405
2024-01-25T00:00:00.000Z,13.199999809265137,25.1200008392334,8.789999961853027,27.191614151000977,2.8399999141693115,,15.42832293510437
2024-01-26T00:00:00.000Z,13.199999809265137,25.350000381469727,8.670000076293945,27.080778121948242,2.75,,15.410155677795412
2024-01-29T00:00:00.000Z,13.25,24.90999984741211,8.4399995803833,27.117721557617188,2.700000047683716,,15.283544206619265
2024-01-30T00:00:00.000Z,13.039999961853027,24.899999618530273,8.329999923706055,26.877580642700195,2.549999952316284,,15.13951601982117
2024-01-31T00:00:00.000Z,13.079999923706055,24.65999984741211,8.579999923706055,26.877580642700195,2.619999885559082,,15.163516044616703
2024-02-01T00:00:00.000Z,13.069999694824219,24.610000610351562,8.399999618530273,27.283977508544922,2.549999952316284,,15.182795476913453
2024-02-02T00:00:00.000Z,13.069999694824219,24.709999084472656,8.289999961853027,26.942232131958008,2.569999933242798,,15.116446161270144
2024-02-05T00:00:00.000Z,13.09000015258789,24.149999618530273,8.069999694824219,27.025360107421875,2.5399999618530273,,14.975071907043457
2024-02-06T00:00:00.000Z,13.229999542236328,24.260000228881836,8.220000267028809,27.13619613647461,2.609999895095825,,15.091239213943483
2024-02-07T00:00:00.000Z,13,24.6299991607666,8.130000114440918,27.1546688079834,2.640000104904175,,15.11093363761902
2024-02-08T00:00:00.000Z,12.949999809265137,24.260000228881836,8.020000457763672,26.822162628173828,2.5899999141693115,,14.928432607650757
2024-02-09T00:00:00.000Z,12.949999809265137,23.84000015258789,8.619999885559082,26.85910987854004,2.559999942779541,,14.965821933746339
2024-02-14T00:00:00.000Z,12.920000076293945,23.270000457763672,8.880000114440918,26.831398010253906,2.6700000762939453,,14.914279747009276
2024-02-15T00:00:00.000Z,12.850000381469727,23.579999923706055,9.109999656677246,27.01612663269043,2.690000057220459,,15.049225330352785
2024-02-16T00:00:00.000Z,12.760000228881836,23.979999542236328,9.34000015258789,26.79445457458496,2.7200000286102295,,15.11889090538025
2024-02-19T00:00:00.000Z,12.8100004196167,23.700000762939453,9.399999618530273,27.01612663269043,2.630000114440918,,15.111225509643557
2024-02-20T00:00:00.000Z,12.850000381469727,24.020000457763672,9.630000114440918,27.14543342590332,2.549999952316284,,15.239086866378784
2024-02-21T00:00:00.000Z,12.899999618530273,23.65999984741211,9.760000228881836,27.034597396850586,2.369999885559082,,15.144919395446777
2024-02-22T00:00:00.000Z,12.960000038146973,23.989999771118164,9.920000076293945,27.413286209106445,2.390000104904175,,15.334657239913941
2024-02-23T00:00:00.000Z,12.890000343322754,23.610000610351562,10.050000190734863,27.616483688354492,2.3399999141693115,,15.301296949386598
2024-02-26T00:00:00.000Z,13.039999961853027,23.700000762939453,10.170000076293945,27.561063766479492,2.2799999713897705,,15.35021290779114
2024-02-27T00:00:00.000Z,13.3100004196167,23.8799991607666,10.319999694824219,27.838151931762695,2.2699999809265137,,15.523630237579347
2024-02-28T00:00:00.000Z,13.449999809265137,24.049999237060547,10.199999809265137,27.708845138549805,2.2300000190734863,,15.527768802642823
2024-02-29T00:00:00.000Z,12.579999923706055,23.719999313354492,10.170000076293945,27.505647659301758,2.2799999713897705,,15.251129388809206
2024-03-01T00:00:00.000Z,12.4399995803833,24,10.279999732971191,27.514883041381836,2.2899999618530273,,15.304976463317871
2024-03-04T00:00:00.000Z,12.479999542236328,23.8799991607666,9.8100004196167,27.339393615722656,2.2699999809265137,,15.155878543853762
2024-03-05T00:00:00.000Z,12.75,24,9.65999984741211,27.468700408935547,2.609999895095825,,15.297740030288699
2024-03-06T00:00:00.000Z,12.6899995803833,23.899999618530273,9.630000114440918,27.52412223815918,2.430000066757202,,15.234824323654175
2024-03-07T00:00:00.000Z,12.649999618530273,23.959999084472656,9.630000114440918,27.62571907043457,2.4700000286102295,,15.267143583297731
2024-03-08T00:00:00.000Z,12.84000015258789,24.079999923706055,9.729999542236328,28.11524200439453,2.509999990463257,,15.455048322677614
2024-03-11T00:00:00.000Z,12.800000190734863,24.010000228881836,9.680000305175781,27.912044525146484,2.430000066757202,,15.366409063339233
2024-03-12T00:00:00.000Z,12.84000015258789,23.93000030517578,9.920000076293945,27.93975257873535,2.4100000858306885,,15.407950639724733
2024-03-13T00:00:00.000Z,12.75,23.799999237060547,10.100000381469727,28.14295196533203,2.430000066757202,,15.444590330123901
2024-03-14T00:00:00.000Z,12.800000190734863,23.790000915527344,10.210000038146973,28.198368072509766,2.390000104904175,,15.477673864364625
